,Zip Code,Venue ID,Venue Name,Venue Category,Venue Lat,Venue Long
142,19104,4b4778bdf964a520233326e3,La Dominique Creperie,Creperie,39.95563570602682,-75.18999359198648
143,19104,524e507e0493abf112274bfe,Wishbone Craft Fried Chicken,Fried Chicken Joint,39.95427824058515,-75.20425232425984
144,19104,4ee244c66da1a1efee5b8b25,Delicias,Food Truck,39.95485128487141,-75.18950346509291
145,19104,59de3f775c68382cec4d8c4d,Pret A Manger,Sandwich Place,39.95247239810673,-75.19815739839598
146,19104,4adefc1ef964a520fb7621e3,Happy Star,Food Truck,39.95641619621082,-75.18961174907362
147,19104,4bba35e498c7ef3b8dd63202,Ricky's Cafe,Food Truck,39.955683586067245,-75.18831680629191
148,19106,55fdaed1498e014e80e0b24d,ICI Macarons & Cafe,Café,39.95197,-75.14437
149,19106,49f198f4f964a520b1691fe3,La Locanda Del Ghiottone Restaurant,Italian Restaurant,39.95304470547211,-75.14512461415435
150,19106,4b3fd995f964a52070b025e3,Kisso Sushi Bar,Sushi Restaurant,39.95427766849037,-75.1464039502837
151,19106,3fd66200f964a52036ee1ee3,Fork,New American Restaurant,39.95013923027307,-75.14606964857525
152,19106,3fd66200f964a52018ee1ee3,Buddakan,Asian Restaurant,39.9489186,-75.1471667
153,19106,5735330dcd1047e383d25367,common wealth,Gastropub,39.950284720600514,-75.14640162764312
154,19106,4aba6432f964a520238120e3,Karma Restaurant & Bar,Indian Restaurant,39.94997978369333,-75.14561380153687
155,19106,57d0cc19498eec493e33dd15,Wister BYOB,American Restaurant,39.950839073983005,-75.14577627182007
156,19106,3fd66200f964a520ebed1ee3,Khyber Pass Pub,Gastropub,39.94864508904025,-75.14408094779499
157,19106,5a07d1a4db1d816f163bd614,Royal Boucherie,French Restaurant,39.94867826918429,-75.14408512484212
158,19106,5d54402a32ac8d000849599e,Hershey’s Cafe,Café,39.951801,-75.149888
159,19106,4ae78c35f964a52049ac21e3,Radicchio Cafe,Italian Restaurant,39.95663658958185,-75.14609482694472
160,19106,458e2cc4f964a5200e401fe3,Amada,Tapas Restaurant,39.9484697032236,-75.14490021521738
161,19106,4af07f38f964a520a8dc21e3,European Republic,Modern European Restaurant,39.94848100323117,-75.14471550531007
162,19106,5a15f8e3237dee25da075b8e,Tuna Bar,Sushi Restaurant,39.953891326402555,-75.14332514201301
163,19106,4b1945c0f964a52045da23e3,Sonny's Famous Steaks,Sandwich Place,39.94981189377276,-75.14480977296671
164,19106,40b28c80f964a52007f91ee3,Cuba Libre Restaurant & Rum Bar - Philadelphia,Cuban Restaurant,39.94954830068216,-75.14388136731696
165,19106,4b7609ebf964a52071382ee3,Han Dynasty,Chinese Restaurant,39.94845633567079,-75.14381888707953
166,19106,4169cd00f964a520931d1fe3,Morimoto,Japanese Restaurant,39.949835943800025,-75.15324072883607
167,19106,4b718f34f964a5206f4d2de3,Down Town Club,Restaurant,39.94879073315842,-75.15096348359125
168,19106,4b77397ff964a52076892ee3,Chloe,New American Restaurant,39.95211002801777,-75.14444441524897
169,19106,54e7e545498ec7eb2410ac7c,Luna Cafe,Bistro,39.950267218211216,-75.14635788111458
170,19106,5a9b3099bb8d367c9ae2fa29,Vista Peru,Peruvian Restaurant,39.949447,-75.14424100000001
171,19106,4a723c7ff964a520aeda1fe3,Nick's Roast Beef of Old City,Sandwich Place,39.94948368094994,-75.14391300243228
172,19106,4a5ebb16f964a52020bf1fe3,Zahav,Israeli Restaurant,39.946336958922934,-75.14506448469714
173,19106,500ed3dce4b0bceb1ac49312,Terakawa Ramen,Ramen Restaurant,39.955403963762315,-75.15440488682123
174,19106,4ae38703f964a5203c9621e3,Spasso Italian Grill,Italian Restaurant,39.94870039431784,-75.14251769263223
175,19106,4a834bf9f964a520acfa1fe3,LaScala's,Italian Restaurant,39.94951890746545,-75.15218105230346
176,19106,3fd66200f964a520adf11ee3,Jones,Southern / Soul Food Restaurant,39.9493144,-75.1525254
177,19106,4a4b8c81f964a52071ac1fe3,Old Nelson Food Company,Deli / Bodega,39.94956438690558,-75.15231504175792
178,19106,4e5fd5a6d22db5594fde9da4,O.C.P. Grill,Pizza Place,39.952233772333464,-75.1453817855043
179,19106,54635d17498e5d8de4a26795,Knead Bagels,Bagel Shop,39.94805050279439,-75.1536396116125
180,19106,5b173982febf31002baef800,Tomo,Japanese Restaurant,39.95196,-75.144394
181,19106,4b775723f964a52069932ee3,Ristorante La Veranda,Italian Restaurant,39.951103036894985,-75.14023927671735
182,19106,4b6a045af964a52005c22be3,Fat Salmon,Sushi Restaurant,39.947995458413104,-75.15345299496059
183,19106,414e1d80f964a520e21c1fe3,Rangoon Burmese Restaurant,Burmese Restaurant,39.953913022708946,-75.15463466418711
184,19106,4d9233d414228cfae64f477b,Talula's Garden,New American Restaurant,39.94714094280398,-75.15347877070249
185,19106,57ab691e498e0590a048b808,Oishiipoke,Poke Place,39.95325439649031,-75.15639248473877
186,19106,53ecf0b4498ebc4dc458ae4f,Cafe Square One,Café,39.94887049433875,-75.14599435899224
187,19106,506312abe0e2b10dce2b6ed7,Red Owl Tavern,New American Restaurant,39.949215533353254,-75.14884338544107
188,19106,4a4ce32ff964a5204fad1fe3,El Azteca Uno,Mexican Restaurant,39.94950281601413,-75.15304625865912
189,19106,5af9f866628c83002c6bf725,Oh Brother Philly,Burger Joint,39.94975806374691,-75.14414157184211
190,19106,4de6ba3ac65b3424ae7a7516,Revolution House,Gastropub,39.9497632143913,-75.14375442427608
191,19106,4d85387c61676dcb586b85e4,E Mei Restaurant,Chinese Restaurant,39.953607844040114,-75.15543428390275
192,19106,4b80543ff964a520836830e3,Nuts To You Washington Square,Restaurant,39.9480009090276,-75.15352624664257
193,19106,56e9874b498e24b4aaed3536,Luigi's Pizza Fresca,Pizza Place,39.94946557231776,-75.15247935188407
194,19106,4a7b1ba7f964a5200dea1fe3,QT Vietnamese Sandwich,Vietnamese Restaurant,39.95319482483924,-75.156397939643
195,19106,4acfc7d7f964a520f0d520e3,Sang Kee Peking Duck House,Chinese Restaurant,39.95644347292135,-75.15402667490855
196,19106,5bcf8fff27cbd10025b18245,insomnia cookies,Bakery,39.94912,-75.14391
197,19106,547bb9c2498ee22f10a6a214,ShangHai 1,Shanghai Restaurant,39.954178687034066,-75.15616742280933
198,19107,4be19a7a4ed5c9b6b1cbccce,Miller's Twist,Snack Place,39.953704119643646,-75.15920366054512
199,19107,520f8d6b11d2d0dc2971ac57,Beiler's Doughnuts,Donut Shop,39.95369698377034,-75.15930697366325
200,19107,4acf6a33f964a52086d320e3,Hershel's East Side Deli,Deli / Bodega,39.95328538786075,-75.15937020423505
